synonym_id,species_id,synonym_name,identification_reference
1486,10992,Eribolus sudeticus,"Becker, 1910"
1487,11005,Epitetracnemus dendripennis,"Ratzeburg, 1848"
1488,11005,Epitetracnemus pictipennis,"Six, 1867"
1489,11005,Epitetracnemus zetterstedti,"Westwood, 1837"
1490,11026,Erigone capra,"Simon, 1884"
1491,11038,Uhleria araucariae,"Maskell, 1879"
1492,11040,Erioconopa ciliaris,"Schummel, 1829"
1493,11053,Eriophyes paderineus,"Nalepa, 1909"
1494,11059,Eriophyes rudis,"Nalepa, 1918"
1495,11076,Erioptera macrophthalma,"Loew, 1871"
1496,11077,Erioptera gemina,"Tjeder, 1967"
1497,11082,Erioptera taenionota,"Meigen, 1818"
1498,11083,Erioptera meyerei,"Edwards, 1921"
1499,11094,Eriothrix lateralis,"Fabricius, 1775"
1500,11097,Eristalinus sepulcralis,"Linnaeus, 1758"
1501,11098,Eristalis lucorum,"Meigen, 1838"
1502,11103,Eristalis lineata,"Harris, 1776"
1503,11104,Eristalis furva,"Verrall, 1901"
1504,11106,Eristalis interrupta,"Poda, 1761"
1505,11106,Eristalis sylvarum,"Meigen, 1822"
1506,11107,Eristalis pseudorupium,"Kanervo, 1938"
1507,11107,Eristalis vitripennis,"Strobl, 1893"
1508,11111,Eristalis pratorum,"Meigen, 1822"
1509,11112,Eristalis campestris,"Meigen, 1822"
1510,11112,Eristalis hortorum,"Meigen, 1822"
1511,11116,Ernestia minor,"Nielsen, 1917"
1512,11116,Ernestia nielseni,"Villeneuve, 1921"
1513,11118,Ernestia strenua,"Meigen, 1824"
1514,11123,Ernobius densicornis,"Mulsant & Rey, 1863"
1515,11137,Erpobdella testacea,Brandes
1516,11148,Erycilla rutilla,"Rondani, 1859"
1517,11149,Erynnia nitida,"Robineau-Desvoidy, 1830"
1518,11157,Carpodacus erythrinus,"Pallas, 1770"
1519,11160,Cercion lindenii,"Selys, 1840"
1520,11164,Mocuellus metrius,"Flor, 1861"
1521,11185,Ethiromyia chalybeus,"Wiedemann, 1817"
1522,11185,Hercostomus chalybaeus,"Wiedemann, 1817"
1523,11185,Hercostomus chalybeus,"Wiedemann, 1817"
1524,11195,Thoralus cranchii,"Leach, 1817"
1525,11221,Bosmina coregoni,"Baird, 1857"
1526,11222,Bosmina crassicornis,"Lilljeborg, 1887"
1527,11223,Eubosmina coregoni,"Uljanin, 1874"
1528,11224,Eubosmina coregoni,"Schoedler, 1866"
1529,11225,Bosmina longispina,"Leydig, 1860"
1530,11248,Eucera tuberculata,"Fabricius, 1793"
1531,11256,Opercularella hincksii,"Hartlaub, 1897"
1532,11272,Callistege mi,"Clerck, 1759"
1533,11328,Eudendrium tenellum,"Allman, 1877"
1534,11343,Witlesia pallida,"Curtis, 1827"
1535,11355,Eudorylas fascipes,"Zetterstedt, 1844"
1536,11372,Eremaeus major,"Mihelcic, 1953"
1537,11372,Eremaeus oblongus,"Koch, 1836"
1538,11373,Eremaeus fuguratus,"Winkler, 1956"
1539,11373,Eremaeus granulatus,"Mihelcic, 1955"
1540,11375,Parasitus berlesei,"Willmann, 1935"
1541,11377,Gamasus crassitarsus,"Halbert, 1923"
1542,11378,Eugamasus magnus,"Nicolet, 1855"
1543,11378,Eugamasus magnus,"Oudemans, 1915"
1544,11378,Gamasus magnus,"Kramer, 1876"
1545,11380,Pisidium casertanum,"Poli, 1791"
1546,11382,Pisidium conventus,"Clessin, 1877"
1547,11383,Pisidium globulare,"Clessin, 1873"
1548,11384,Pisidium henslowanum,"Sheppard, 1823"
1549,11385,Pisidium hibernicum,"Westerlund, 1894"
1550,11386,Pisidium milium,"Held, 1836"
1551,11387,Pisidium nitidum,"Jenyns, 1832"
1552,11388,Pisidium obtusale,"Lamarck, 1818"
1553,11389,Pisidium personatum,"Malm, 1855"
1554,11390,Pisidium pseudosphaerium,"Favre, 1927"
1555,11391,Pisidium pulchellum,"Jenyns, 1832"
1556,11392,Pisidium subtruncatum,"Malm, 1855"
1557,11393,Pisidium supinum,"Schmidt, 1851"
1558,11409,Gamasus stabularis,"Koch, 1840"
1559,11409,Laelaps stabularis,"Koch, 1839"
1560,11411,Eulalia bilineata,"Johnston, 1839"
1561,11413,Eulalia viridis,"Johnston, 1829"
1562,11421,Euleia centauriae,"Fabricius, 1794"
1563,11421,Euleia heracleii,"Linnaeus, 1758"
1564,11421,Euleia heraclii,"Linnaeus, 1758"
1565,11425,Spelobia ochripes,"Meigen, 1830"
1566,11430,Arthronothrus biunguiculatus,"Trägårdh, 1910"
1567,11431,Cyclogastrella deplanata,"Nees, 1834"
1568,11440,Eumea westermanni,"Zetterstedt, 1844"
1569,11447,Eumerus tuberculatus,"Rondani, 1857"
1570,11464,Nereis elitoralis,"Eliason, 1962"
1571,11465,Nereis longisima,"Johnston, 1840"
1572,11482,Tetrastichus asparagi,"Crawford, 1909"
1573,11482,Tetrastichus ulmi,"Erdös, 1954"
1574,11493,Pelops planicornis,"Willmann, 1931"
1575,11494,Eupelops bilobus,"Sellnick, 1928"
1576,11499,Pelops acromios,"Mihelcic, 1957"
1577,11499,Pelops auritus,"Koch, 1839"
1578,11499,Pelops fusiger,"Mihelcic, 1957"
1579,11499,Pelops laevigatus,"Nicolet, 1855"
1580,11503,Eupeodes latilunulatus,"Collin, 1931"
1581,11521,Euphthiracarus mixtus,"Mahunka, 1979"
1582,11588,Euplectus karsteni,"Reichenbach, 1816"
1583,11589,Euplectus fauveli,"Guillebeau, 1888"
1584,11638,Eurithia conjugata,"Zetterstedt, 1852"
1585,11640,Dermatophagoides dalarnaensis,"Sellnick, 1958"
1586,11640,Dermatophagoides longior,"Trouessart, 1897"
1587,11640,Mealia longior,"Trouessart, 1897"
1588,11641,Dermatophagoides magnei,"Cooreman, 1950"
1589,11641,Mealia magnei,"Cooreman, 1950"
1590,11652,Eurychaeta distinguenda,"Villeneuve, 1924"
1591,11653,Eurycnemus elegans,"Meigen, 1818"
1592,11668,Gamasus emarginatus,"Koch, 1839"
1593,11668,Gamasus setiger,"Koch, 1839"
1594,11668,Gamasus terribilis,"Michael, 1886"
1595,11681,Eurysthaea hyponomeutae,"Stein, 1924"
1596,11681,Eurysthaea yponomeutae,"Rondani, 1861"
1597,11685,Eurytemora hirundoides,"Nordquist, 1888"
1598,11698,Eupelmus degeeri,"Dalman, 1820"
1599,11714,Eurytoma atra,"Nees, 1834"
1600,11714,Eurytoma tibialis,"Boheman, 1836"
1601,11731,Seiulus finlandicus,"Oudemans, 1915"
1602,11743,Eusphalerum abdominale,"Gravenhorst, 1806"
1603,11751,Euspira pulchella,"Risso, 1826"
1604,11755,Pterolichus cultrifer,"Robin, 1877"
1605,11777,Euthycera fenestrata,"Macquart, 1835"
1606,11777,Euthycera reticulata,"Fallén, 1820"
1607,11777,Euthycera rufifrons,"Fabricius, 1781"
1608,11781,Euthyneura rostrata,"Zetterstedt, 1842"
1609,11783,Octocanna gegenbauri,"Haeckel, 1864"
1610,11783,Octorchis gegenbauri,"Haeckel, 1864"
1611,11789,Eutomostethus ephippium,"Konow, 1887"
1612,11800,Eutropha sulcata,"Van der Wulp, 1871"
1613,11821,Carabodes nitens,"Johnston, 1853"
1614,11821,Euzetes aterrimus,"Sellnick, 1928"
1615,11821,Oribates seminulum,"Oudemans, 1896"
1616,11847,Hyletastis ostrinus,"Koch, 1836"
1617,11847,Iphis ostrinus,"Koch, 1836"
1618,11872,Exechia guttiventris,"Meigen, 1830"
1619,11872,Exechia lateralis,"Meigen, 1818"
1620,11873,Exechia interrupta,"Landrock, 1909"
1621,11881,Exechia pallida,"Stannius, 1831"
1622,11886,Exechiopsis tenuicornis,"Van der Wulp, 1859"
1623,11894,Exephanes tricolor,"Tischbein, 1881"
1624,11915,Exhylanthrax afer,"Fabricius, 1794"
1625,11942,Exogone dispar,"Webster, 1879"
1626,11945,Anomala orientalis,"Waterhouse, 1875"
1627,11951,Exorista vidua,"Meigen, 1824"
1628,11981,Pteroptus euryalis,"Canestrini, 1884"
1629,11990,Fabricia sabella,"Ehrenberg, 1836"
1630,11991,Argynnis adippe,"Denis & Schiffermüller, 1775"
1631,11992,Argynnis niobe,"Linnaeus, 1758"
1632,11993,Luperina zollikoferi,"Freyer, 1836"
1633,11994,Angulus fabula,"Gmelin, 1791"
1634,11994,Tellina fabula,"Gmelin, 1791"
1635,11998,Trissemus impressus,"Panzer, 1803"
1636,12000,Fagocyba cruenta,"Edwards, 1878"
1637,12000,Fagocyba douglasi,"Edwards, 1878"
1638,12016,Dermaleichus rostratus,"Buchholz, 1869"
1639,12016,Falciger rostratus,"Trouessart, 1885"
1640,12022,Fannia stygia,"Meigen, 1826"
1641,12026,Fannia floricola,"Meigen, 1826"
1642,12032,Fannia mutica,"Zetterstedt, 1845"
1643,12034,Fannia hamata,"Macquart, 1835"
1644,12038,Fannia spathula,"Zetterstedt, 1845"
1645,12046,Fannia pretiosa,"Schiner, 1862"
1646,12061,Favonia quercus,"Linnaeus, 1758"
1647,12061,Neozephyrus quercus,"Linnaeus, 1758"
1648,12063,Orconectes immunis,"Hagen, 1870"
1649,12064,Orconectes juvenilis,"Hagen, 1870"
1650,12065,Orconectes limosus,"Rafinesque, 1817"
1651,12066,Orconectes rusticus,"Girard, 1852"
1652,12067,Orconectes virilis,"Hagen, 1870"
1653,12072,Feltiella persicae,"Kieffer, 1912"
1654,12072,Feltiella tetranychi,"Rübsaamen, 1910"
1655,12072,Therodiplosis persicae,"Kieffer, 1912"
1656,12072,Therodiplosis tetranychi,"Rübsaamen, 1910"
1657,12073,Mycodiplosis pini,"Felt, 1907"
1658,12088,Ferdinandea nigrifrons,"Egger, 1860"
1659,12093,Ferrissia fragilis,"Tryon, 1863"
1660,12137,Flabellina lineata,"Lovén, 1846"
1661,12139,Alona costata,"Sars, 1862"
1662,12140,Alona rustica,"Scott, 1895"
1663,12141,Alona weltneri,"Keilhack, 1905"
1664,12161,Folsomia nana,"Gisin, 1957"
1665,12162,Folsomia multiseta,"Stach, 1947"
1666,12165,Folsomia thalassophila,"Bagnall, 1940"
1667,12167,Folsomia montigena,"Stach, 1946"
1668,12172,Euripersia tomlini,"Newstead, 1892"
1669,12174,Forcellinia fungivora,"Zachvatkin, 1941"
1670,12174,Tyroglyphus mycolichus,"Oudemans, 1909"
1671,12174,Tyroglyphus wasmanni,"Moniez, 1892"
1672,12178,Forcipomyia geniculata,"Guérin-Méneville, 1833"
1673,12178,Forcipomyia trichoptera,"Meigen, 1804"
1674,12181,Forcipomyia boleti,"Kieffer, 1901"
1675,12190,Forcipomyia latipalpis,"Kieffer, 1901"
1676,12195,Forcipomyia divaricata,"Winnertz, 1852"
1677,12201,Forelia curvipalpis,"Viets, 1930"
1678,12205,Formica lusatica,"Seifert, 1997"
1679,12210,Formica transkaucasica,"Nasonov, 1889"
1680,12219,Damaeolus ornatus,"Mihelcic, 1956"
1681,12219,Fosseremus quadripertitus,"Grandjean, 1965"
1682,12243,Freraea albipennis,"Zetterstedt, 1838"
1683,12243,Freraea denudata,"Zetterstedt, 1844"
1684,12244,Dermaleichus anatinus,"Koch, 1844"
1685,12275,Fuscozetes rotundatus,"Willmann, 1930"
1686,12275,Galumna slossonae,"Banks, 1906"
1687,12276,Gabrius subnigritulus,"Reitter, 1909"
1688,12280,Gabrius pennatus,"Sharp, 1910"
1689,12291,Pterolichus delibatus,"Mégnin, 1877"
1690,12292,Dimorphus urogalli,"Nörner, 1883"
1691,12292,Pterolichus urogalli,"Nörner, 1883"
1692,12295,Androlaelaps consisus,"Womersley, 1956"
1693,12295,Hypoaspis aculeifer,"Canestrini, 1884"
1694,12295,Laelaps aculeifer,"Canestrini, 1884"
1695,12296,Hypoaspis angustiscutatus,"Willmann, 1951"
1696,12296,Hypoaspis elongata,"Hirschmann, 1969"
1697,12297,Gaeolaelaps brevipilus,"Hirschmann, 1969"
1698,12297,Laelaps elegantulus,"Berlese, 1904"
1699,12298,Hypoaspis nolli,"Karg, 1962"
1700,12299,Hypoaspis praesternalis,"Willmann, 1949"
1701,12300,Hypoaspis similisetae,"Karg, 1965"
1702,12306,Myriochele oculata,"Zachs, 1923"
1703,12314,Neogalerucella calmariensis,"Linnaeus, 1767"
1704,12316,Neogalerucella lineola,"Fabricius, 1781"
1705,12317,Galerucella aquatica,"Geoffroy, 1785"
1706,12318,Neogalerucella pusilla,"Duftschmid, 1825"
1707,12319,Neogalerucella tenella,"Linnaeus, 1760"
1708,12330,Digamasellus shealsi,"Costa, 1962"
1709,12330,Digamaselus circuliformis,"Leitner, 1946"
1710,12330,Gamasellodes major,"Athias-Henroit, 1961"
1711,12330,Gamasellus americanus,"Garman, 1948"
1712,12330,Gamasellus bicolor,"Berlese, 1918"
1713,12330,Leioseius bicolor,"Berlese, 1918"
1714,12331,Arctoseius insignis,"Hirschmann, 1963"
1715,12333,Eugamasus spiniger,"Trägårdh, 1910"
1716,12333,Gamasoides spinipes,"Koch, 1837"
1717,12333,Gamasus spinipes,"Koch, 1837"
1718,12333,Parasitus lunarisimilis,"Schweizer, 1961"
1719,12334,Cyrtolaelaps aurantiacus,"Berlese, 1903"
1720,12334,Metaparasitus soboles,"Oudemans & Voigts, 1904"
1721,12335,Sejus excisus,"Koch, 1879"
1722,12366,Gasterophilus equi,"Clark, 1797"
1723,12367,Gasterophilus salutaris,"Clark, 1815"
1724,12367,Gasterophilus salutiferus,"Clark, 1816"
1725,12367,Gasterophilus veterinus,"Clark, 1797"
1726,12371,Foenus pedemontanum,"Tournier, 1877"
1727,12371,Gasteruption pedemontanum,"Tournier, 1877"
1728,12434,Gamasus longispinosus,"Kramer, 1876"
1729,12434,Macrocheles castaneus,"Hull, 1925"
1730,12435,Holostaspis mandibularis,"Berlese, 1904"
1731,12435,Macrocheles minimus,"Hull, 1918"
1732,12482,Zoothera sibirica,"Pallas, 1776"
1733,12495,Geophilus insculptus,"Attems, 1895"
1734,12498,Geophilus longicornis,"Leach, 1815"
1735,12498,Necrophlaeophagus flavus,"De Geer, 1778"
1736,12508,Anoplotrupes stercorosus,"Scriba, 1791"
1737,12509,Geotrupes vernalis,"Schneider, 1898"
1738,12509,Trypocopris vernalis,"Linnaeus, 1758"
1739,12511,Germaria sabulosa,"Van der Wulp, 1869"
1740,12528,Modiolus adriaticus,"Lamarck, 1819"
1741,12548,Dugesia tigrina,"Girard, 1850"
1742,12549,Giraudiella incurvans,"Nijveldt, 1953"
1743,12555,Molorchus umbellatarum,"Schreber, 1759"
1744,12559,Protalges attenuatus,"Buchholz, 1869"
1745,12572,Archanara algae,"Esper, 1789"
1746,12573,Archanara sparganii,"Esper, 1790"
1747,12578,Globicornis marginata,"Paykull, 1798"
1748,12597,Glossosoma conformis,"Neboiss, 1963"
1749,12600,Glycera capitata,"Ørsted, 1843"
1750,12608,Acarus domesticus,"De Geer, 1778"
1751,12646,Protapanteles aliphera,"Nixon, 1973"
1752,12647,Protapanteles callidus,"Haliday, 1834"
1753,12648,Protapanteles compressiventris,"Muesebeck, 1921"
1754,12649,Protapanteles fulvipes,"Haliday, 1834"
1755,12650,Protapanteles inclusus,"Ratzeburg, 1844"
1756,12651,Protapanteles luciana,"Nixon, 1973"
1757,12652,Protapanteles majalis,"Wesmael, 1837"
1758,12653,Protapanteles mygdonia,"Nixon, 1973"
1759,12654,Protapanteles octonarius,"Ratzeburg, 1852"
1760,12655,Protapanteles pallipes,"Reinhard, 1880"
1761,12656,Protapanteles pinicola,"Lyle, 1917"
1762,12657,Protapanteles porthetriae,"Muesebeck, 1928"
1763,12658,Protapanteles salepus,"Papp, 1983"
1764,12659,Protapanteles vitripennis,"Curtis, 1830"
1765,12666,Glyptotendipes staegeri,"Kruseman, 1933"
1766,12668,Glyptotendipes gracilis,"Kieffer, 1918"
1767,12668,Glyptotendipes gripekoveni,"Kieffer, 1913"
1768,12670,Glyptotendipes pallipes,"Kruseman, 1933"
1769,12671,Glyptotendipes imbecillis,"Walker, 1856"
1770,12671,Glyptotendipes severini,"Goetghebuer, 1923"
1771,12675,Glyptotendipes alobulatus,"Kruseman, 1933"
1772,12675,Glyptotendipes flavipes,"Kruseman, 1933"
1773,12675,Glyptotendipes niveipennis,"Fabricius, 1805"
1774,12677,Glyptotendipes mancunianus,"Edwards, 1929"
1775,12682,Gnaptogenys striatula,"Mayr, 1884"
1776,12700,Gnathocerus maxillosus,"Fabricius, 1801"
1777,12701,Gnophomyia tripudians,"Bergroth, 1891"
1778,12720,Ferminia fusca,"Oudemans, 1902"
1779,12720,Glycyphagus fuscus,"Oudemans, 1902"
1780,12727,Gonatium corallipes,"Cambridge, 1875"
1781,12759,Gonia fasciata,"Robineau-Desvoidy, 1830"
1782,12761,Gonadella bobretzkii,"Annekova, 1929"
1783,12761,Goniadella bobretzkii,"Annenkova, 1929"
1784,12776,Gonioctena rufipes,"De Geer, 1775"
1785,12796,Gonomyia incisurata,"Tonnoir, 1920"
1786,12812,Eriococcus spuria,"Modeer, 1778"
1787,12822,Dermaleichus porzanae,"Canestrini, 1878"
1788,12822,Thecartha porzanae,"Canestrini, 1878"
1789,12823,Amblyseius graminis,"Chant, 1956"
1790,12823,Typhlodromips graminis,"Chant, 1956"
1791,12840,Graphocephala coccinae,"Forster, 1771"
1792,12859,Graphomya minor,"Robineau-Desvoidy, 1830"
1793,12859,Graphomya picta,"Zetterstedt, 1855"
1794,12865,Graptodytes concinnus,"Stephens, 1835"
1795,12870,Alophus triguttatus,"Fabricius, 1775"
1796,12880,Anthropoides virgo,"Linnaeus, 1758"
1797,12896,Gustavia sol,"Kramer, 1879"
1798,12904,Gymnaetron erinaceum,"Bedel, 1885"
1799,12909,Gymnocephalus cernua,"Linnaeus, 1758"
1800,12912,Gymnochiromyia minima,"Becker, 1904"
1801,24345,Hyletastes missouriensis,"Ewing, 1909"
1802,24345,Pseudoparasitus austriaca,"Sellnick, 1935"
1803,12920,Hypoaspis austriacus,"Sellnick, 1935"
1804,12920,Laelaspis austriacus,"Sellnick, 1935"
1805,12921,Laelaps myrmecophila,"Berlese, 1892"
1806,12926,Scoliocentra amplicornis,"Czerny, 1924"
1807,12933,Gymnoptera genalis,"Schmitz, 1927"
1808,12933,Gymnoptera genitalis,"Schmitz, 1927"
1809,12934,Hercostomus aerosus,"Fallén, 1823"
1810,12935,Hercostomus angustifrons,"Staeger, 1842"
1811,12936,Hercostomus assimilis,"Staeger, 1842"
1812,12937,Hercostomus blankaartensis,"Pollet, 1990"
1813,12938,Hercostomus brevicornis,"Staeger, 1842"
1814,12938,Hercostomus obscuripennis,"Zetterstedt, 1843"
1815,12939,Hercostomus celer,"Meigen, 1824"
1816,12940,Hercostomus cupreus,"Fallén, 1823"
1817,12941,Hercostomus metallicus,"Stannius, 1831"
1818,12942,Hercostomus silvestris,"Pollet, 1990"
1819,12945,Gymnosoma intermedium,"Loew, 1869"
1820,13001,Gyrophaena angustata,"Stephens, 1832"
1821,13012,Dibrachys boucheanus,"Ratzeburg, 1844"
1822,13012,Dibrachys muscarum,"Hartig, 1838"
1823,13068,Anobium confusum,"Kraatz, 1881"
1824,13069,Anobium denticolle,"Creutzer, 1796"
1825,13090,Haematobosca ferox,"Robineau-Desvoidy, 1830"
1826,13090,Haematobosca melanogaster,"Wiedemann, 1824"
1827,13093,Haematoloma dorsata,"Ahrens, 1812"
1828,13107,Haemogamasus horridus,"Berlese, 1920"
1829,13110,Haemogamasus michaeli,"Oudemans, 1903"
1830,13111,Eulaelaps pontiger,"Berlese, 1904"
1831,13111,Haemogamasus oudemansi,"Hirst, 1914"
1832,13111,Laelaps pontiger,"Berlese, 1904"
1833,13118,Liacarus auritus,"Nordenskiöld, 1901"
1834,13118,Liacarus pterotus,"Coggi, 1900"
1835,13137,Halecium lankesteri,"Bourne, 1890"
1836,13142,Halectinosoma propinquum,"Scott & Scott, 1896"
1837,13170,Halictus eurygnathus,"Blüthgen, 1931"
1838,13171,Halictus perkinsi,"Blüthgen, 1926"
1839,13203,Haliplus wehnckei,"Gerhardt, 1877"
1840,13206,Halisarca dujardini,"Johnston, 1842"
1841,13211,Halobrecta puncticeps,"Thomson, 1852"
1842,13222,Saprogamasellus communis,"Gotz, 1952"
1843,13229,Haltichella armata,"Panzer, 1801"
1844,13257,Haplodiplosis equestris,"Wagner, 1871"
1845,13269,Stigmatogaster subterranea,"Shaw, 1794"
1846,13269,Stigmatogaster subterraneus,"Shaw, 1789"
1847,13271,Haplophthalmus mengei,"Zaddach, 1844"
1848,13273,Rhynchites caeruleus,"De Geer, 1775"
1849,13307,Harmandia cavernosa,"Rübsaamen, 1899"
1850,13308,Harmandia globuli,"Rübsaamen, 1889"
1851,13309,Harmandia loewii,"Rübsaamen, 1892"
1852,13309,Harmandiola loewii,"Rübsaamen, 1892"
1853,13317,Harmothoe longisetis,"Grube, 1863"
1854,13320,Harnischia pseudosimplex,"Goetghebuer, 1923"
1855,13334,Pseudoophonus calceatus,"Duftschmid, 1812"
1856,13339,Pseudoophonus griseus,"Panzer, 1796"
1857,13352,Pseudoophonus rufipes,"De Geer, 1774"
1858,13374,Hartigiola faginea,"Kieffer, 1909"
1859,13374,Hartigiola piligera,"Loew, 1850"
1860,13374,Oligotrophus fagineus,"Kieffer, 1909"
1861,13385,Hebecnema affinis,"Malloch, 1921"
1862,13394,Nereis diversicolor,"Müller, 1776"
1863,13401,Hedychridium roseum,"Trautmann & Trautmann, 1919"
1864,13407,Hedychrum nobile,"Linsenmaier, 1959"
1865,13420,Semisalsa stagnorum,"Gmelin, 1791"
1866,13440,Helina quadrimaculata,"Fallén, 1823"
1867,13442,Helina vanderwulpi,"Schnabl, 1888"
1868,13443,Helina anceps,"Zetterstedt, 1838"
1869,13444,Helina demigrans,"Zetterstedt, 1845"
1870,13445,Helina laetifica,"Robineau-Desvoidy, 1830"
1871,13445,Helina lucorum,"Fallén, 1823"
1872,13452,Helina exsul,"Zetterstedt, 1845"
1873,13456,Helina duplaris,"Zetterstedt, 1845"
1874,13456,Helina duplicata,"Meigen, 1826"
1875,13458,Helina uliginosa,"Fallén, 1825"
1876,13459,Helina flagripes,"Rondani, 1866"
1877,13460,Helina atripes,"Meade, 1899"
1878,13466,Heliophanes flavipes,"Hahn, 1832"
1879,13478,Planorbella duryi,"Wetherby, 1879"
1880,13484,Euleioptilus carphodactyla,"Hübner, 1813"
1881,13499,Helophilus parallelus,"Harris, 1776"
1882,13516,Helophorus aquaticus,"Rey, 1885"
1883,13532,Celaena leucostigma,"Hübner, 1808"
1884,13573,Hemigrapsus penicillatus,"De Haan, 1835"
1885,13575,Scheloribates confundatus,"Sellnick, 1928"
1886,13588,Elasmus scutellaris,"Nees, 1834"
1887,13618,Heptagenia flavipennis,"Dufour, 1841"
1888,13619,Heptagenia elegans,"Curtis, 1834"
1889,13621,Heptatoma bimaculata,"Meigen, 1804"
1890,13626,Hercostomus cretifer,"Walker, 1856"
1891,13638,Hercostomus praeceps,"Loew, 1869"
1892,13646,Herina germinationis,"Rossi, 1790"
1893,13648,Heringia micans,"Van Doesburg, 1949"
1894,13649,Heringia dubium,"Lundbeck, 1916"
1895,13651,Heringia fulvimanus,"Zetterstedt, 1843"
1896,13659,Philine scabra,"Müller, 1784"
1897,13660,Angelia piceus,"Berlese, 1885"
1898,13661,Hermannia scabra,"Koch, 1879"
1899,13661,Lohammnia scabra,"Koch, 1879"
1900,13662,Nothrus scabrus,"Koch, 1879"
1901,13665,Nothrus piceus,"Koch, 1879"
1902,13670,Zanclognatha tarsipennalis,"Treitschke, 1835"
1903,13694,Heterarthrus aceris,"Kaltenbach, 1856"
1904,13710,Augyles crinitus,"Kiesenwetter, 1850"
1905,13715,Augyles hispidulus,"Kiesenwetter, 1843"
1906,13716,Augyles intermedius,"Kiesenwetter, 1843"
1907,13718,Augyles maritimus,"Guérin-Méneville, 1844"
1908,13770,Oligarces paradoxus,"Meinert, 1865"
1909,13790,Trioza chenopodii,"Reuter, 1876"
1910,13795,Hexarthrum culinaris,"Germar, 1824"
1911,13796,Hexatoma saxonum,"Loew, 1865"
1912,13799,Axonopsis romijni,"Viets, 1923"
1913,13803,Pterolichus nisi,"Canestrini, 1878"
1914,13806,Hilara argyrosoma,"Strobl, 1892"
1915,13818,Hilara pinetorum,"Zetterstedt, 1849"
1916,13823,Hilara cingulata,"Dahlbom, 1850"
1917,13824,Hilara carinthiaca,"Strobl, 1892"
1918,13851,Hilara woodi,"Collin, 1927"
1919,13863,Lumbrineris gracilis,"Ehlers, 1868"
1920,13883,Hippocampus ramulosus,"Leach, 1814"
1921,13901,Hirticomus hispidus,"Rossi, 1792"
1922,13918,Hypopus berghi,"Jensen, 1895"
1923,13919,Anoetus brevimanus,"Oudemans, 1914"
1924,13919,Lipstorpia brevimanus,"Oudemans, 1914"
1925,13922,Hypopus feronarium,"Dufour, 1839"
1926,13923,Anoetus insulare,"Oudemans, 1914"
1927,13924,Zschachia laevis,"Oudemans, 1929"
1928,13928,Anoetus phyllophorus,"Oudemans, 1905"
1929,13929,Anoetus phyllotrichus,"Berlese, 1883"
1930,13929,Glyphanoetus phyllotrichus,"Berlese, 1883"
1931,13931,Anoetus radiferum,"Scheucher, 1957"
1932,13932,Hypopus sapromyzarum,"Dufour, 1839"
1933,13939,Parholaspulus alstoni,"Evans, 1956"
1934,13944,Dinotiscus bidentulus,"Thomson, 1878"
1935,13948,Entedon fufius,"Walker, 1846"
1936,13964,Holoparamecus kunzei,"Aubé, 1843"
1937,13967,Gamasus calcaratus,"Koch, 1839"
1938,13967,Gamasus exipuliger,"Berlese, 1905"
1939,13967,Holoparasitus excipuliger,"Berlese, 1905"
1940,13968,Gamasus excisus,"Berlese, 1905"
1941,13969,Gamasus inornatus,"Berlese, 1906"
1942,13982,Holotrichia porosa,"De Goffau, 1989"
1943,14006,Homoneura interstincta,"Fallén, 1820"
1944,14025,Hoplia farinosa,"Linnaeus, 1760"
1945,14031,Osmia adunca,"Panzer, 1798"
1946,14032,Osmia anthocopoides,"Schenck, 1853"
1947,14032,Osmia caementaria,"Gerstäcker, 1869"
1948,14033,Osmia claviventris,"Thomson, 1872"
1949,14034,Osmia leucomelana,"Kirby, 1802"
